gene_id,Satrom-mRNA-3hT_GCCAAT_L004_001
Pih1d2,39
Pih1d3,2
Pik3ap1,6194
Pik3c2a,4675
Pik3c2b,4438
Pik3c2g,0
Pik3c3,2188
Pik3ca,4865
Pik3cb,8
Pik3cd,282
Pik3cg,4383
Pik3ip1,217
Pik3r1,2242
Pik3r2,2041
Pik3r3,300
Pik3r4,2214
Pik3r5,2685
Pik3r6,3870
Pikfyve,5760
Pilra,10
Pilrb1,0
Pilrb2,0
Pim1,4640
Pim2,5759
Pim3,2963
Pin1,4250
Pin1rt1,0
Pin4,216
Pinc,0
Pink1,1266
Pinlyp,307
Pinx1,2073
Pip,0
Pip4k2a,4595
Pip4k2b,6328
Pip4k2c,2886
Pip5k1a,3336
Pip5k1b,842
Pip5k1c,8167
Pip5kl1,2
Pipox,36
Pir,0
Pira1,32
Pira2,58
Pira6,0
Pirb,230
Pirt,0
Pisd,2675
Pisd-ps1,69
Pisd-ps2,21
Pisd-ps3,702
Pithd1,3660
Pitpna,7406
Pitpnb,6995
Pitpnc1,929
Pitpnm1,1
Pitpnm2,3088
Pitpnm2os1,0
Pitpnm3,23
Pitrm1,5608
Pitx1,0
Pitx2,2
Pitx3,0
Piwil1,0
Piwil2,243
Piwil4,2
Pja1,4279
Pja2,2930
Pkd1,3351
Pkd1l1,0
Pkd1l2,5
Pkd1l3,1227
Pkd2,0
Pkd2l1,0
Pkd2l2,16
Pkdcc,484
Pkdrej,0
Pkhd1,0
Pkhd1l1,0
Pkia,0
Pkib,0
Pkig,5260
Pklr,0
Pkm,57569
Pkmyt1,1600
Pkn1,3677
Pkn2,9044
Pkn3,177
Pknox1,2239
Pknox2,0
Pkp1,2
Pkp2,610
Pkp3,577
Pkp4,0
Pla1a,518
Pla2g10,0
Pla2g10os,0
Pla2g12a,1582
Pla2g12b,0
Pla2g15,730
Pla2g16,312
Pla2g1b,2
Pla2g2a,0
Pla2g2c,0
Pla2g2d,0
Pla2g2e,0
Pla2g2f,0
Pla2g3,0
Pla2g4a,0
Pla2g4b,0
Pla2g4c,55
Pla2g4d,0
Pla2g4e,0
Pla2g4f,7
Pla2g5,2
Pla2g6,535
Pla2g7,0
Pla2r1,0
Plaa,10765
Plac1,0
Plac8,2393
Plac8l1,1
Plac9a,0
Plac9b,0
Plag1,46
Plagl1,147
Plagl2,10041
Plat,2
Plau,1948
Plaur,256
Plb1,16
Plbd1,0
Plbd2,3236
Plcb1,0
Plcb2,1711
Plcb3,1389
Plcb4,0
Plcd1,11
Plcd3,75
Plcd4,0
Plce1,0
Plcg1,2573
Plcg2,13864
Plch1,35
Plch2,9
Plcl1,2
Plcl2,4925
Plcxd1,30
Plcxd2,0
Plcxd3,0
Plcz1,0
Pld1,0
Pld2,1
Pld3,1069
Pld4,4535
Pld5,0
Pld6,0
Pldi,2
Plec,7389
Plek,68892
Plek2,0
Plekha1,0
Plekha2,7987
Plekha3,3580
Plekha4,20
Plekha5,10
Plekha6,2
Plekha7,4
Plekha8,1641
Plekhb1,4
Plekhb2,1354
Plekhd1,2
Plekhd1os,0
Plekhf1,49
Plekhf2,3470
Plekhg1,45
Plekhg2,729
Plekhg3,2
Plekhg4,9
Plekhg5,509
Plekhg6,0
Plekhh1,241
Plekhh2,0
Plekhh3,133
Plekhj1,2227
Plekhm1,719
Plekhm2,2568
Plekhm3,788
Plekhn1,67
Plekho1,1580
Plekho2,1853
Plekhs1,0
Plet1,3
Plet1os,0
Plg,0
Plgrkt,677
Plin1,7
Plin2,1577
Plin3,608
Plin4,2
Plin5,3
Plk-ps1,39
Plk1,1432
Plk2,1170
Plk3,2618
Plk4,3670
Plk5,0
Pllp,450
Pln,0
Plod1,134
Plod2,0
Plod3,1527
Plp1,18
Plp2,5083
Plrg1,4034
Pls1,5
Pls3,0
Plscr1,5571
Plscr2,16
Plscr3,329
Plscr4,4
Plscr5,0
Pltp,0
Plvap,24
Plxdc1,8
Plxdc2,0
Plxna1,12054
Plxna2,0
Plxna3,510
Plxna4,23
Plxna4os1,2
Plxnb1,6
Plxnb2,7574
Plxnb3,44
Plxnc1,5391
Plxnd1,6499
Pm20d1,18
Pm20d2,0
Pmaip1,4694
Pmch,4
Pmel,2708
Pmepa1,0
Pmf1,2320
Pmfbp1,2
Pmis2,0
Pml,1385
Pmm1,2277
Pmm2,2216
Pmp2,0
Pmp22,0
Pmpca,8161
Pmpcb,2996
Pms1,1124
Pms2,2556
Pmvk,916
Pnck,0
Pnisr,3869
Pnkd,10755
Pnkp,801
Pnldc1,4
Pnlip,0
Pnliprp1,0
Pnliprp2,0
Pnma1,28
Pnma2,2
Pnma3,0
Pnma5,0
Pnmal1,0
Pnmal2,47
Pnmt,0
Pnn,17078
Pno1,6547
Pnoc,8
Pnp,5060
Pnp2,13
Pnpla1,0
Pnpla2,1337
Pnpla3,15
Pnpla5,0
Pnpla6,738
Pnpla7,2250
Pnpla8,4885
Pnpo,1066
Pnpt1,5098
Pnrc1,1360
Pnrc2,1921
Poc1a,733
Poc1b,1555
Poc5,892
Podn,0
Podnl1,16
Podxl,0
Podxl2,5
Pof1b,9
Pofut1,2543
Pofut2,1236
Pogk,4896
Poglut1,2627
Pogz,3768
Pola1,4842
Pola2,4091
Polb,1531
Pold1,2207
Pold2,7017
Pold3,5767
Pold4,0
Poldip2,5049
Poldip3,7544
Pole,6003
Pole2,1352
Pole3,2569
Pole4,3528
Polg,4553
Polg2,319
Polh,2678
Poli,440
Polk,590
Poll,1033
Polm,88
Poln,22
Polq,2864
Polr1a,15232
Polr1b,11184
Polr1c,8206
Polr1d,5842
Polr1e,2370
Polr2a,25020
Polr2b,10953
Polr2c,3298
Polr2d,3440
Polr2e,5926
Polr2f,3163
Polr2g,2129
Polr2h,1962
Polr2i,689
Polr2j,1921
Polr2k,1228
Polr2l,552
Polr2m,13622
Polr3a,4157
Polr3b,3116
Polr3c,3062
Polr3d,3768
Polr3e,4997
Polr3f,3590
Polr3g,4775
Polr3gl,628
Polr3h,3142
Polr3k,2160
Polrmt,1743
Pom121,12836
Pom121l12,0
Pom121l2,0
Pomc,45
Pomgnt1,2694
Pomgnt2,4
Pomk,853
Pomp,4382
Pomt1,792
Pomt2,1612
Pon1,0
Pon2,1119
Pon3,306
Pop1,5440
Pop4,2442
Pop5,1842
Pop7,1176
Popdc2,0
Popdc3,0
Por,3455
Porcn,0
Postn,0
Pot1a,1194
Pot1b,0
Poteg,0
Pou1f1,0
Pou2af1,9102
Pou2f1,2070
Pou2f2,3457
Pou2f3,84
Pou2f3-rs1,0
Pou3f1,0
Pou3f2,0
Pou3f3,0
Pou3f4,0
Pou4f1,2
Pou4f2,0
Pou4f3,0
Pou5f1,0
Pou5f2,2
Pou6f1,1404
Pou6f2,0
Pp2d1,1
Ppa1,6829
Ppa2,1892
Ppan,12621
Ppap2a,1236
Ppap2b,0
Ppap2c,562
Ppapdc1a,0
Ppapdc1b,1132
Ppapdc2,376
Ppapdc3,17
Ppara,9
Ppard,0
Pparg,0
Ppargc1a,2
Ppargc1b,2524
Ppat,16241
Ppbp,0
Ppcdc,1071
Ppcs,758
Ppdpf,910
Ppef1,0
Ppef2,214
Ppfia1,4856
Ppfia2,67
Ppfia3,72
Ppfia4,92
Ppfibp1,1703
Ppfibp2,2392
Pphln1,6444
Ppia,62294
Ppib,4795
Ppic,0
Ppid,10203
Ppie,2172
Ppif,5906
Ppifos,168
Ppig,14782
Ppih,2128
Ppil1,2783
Ppil2,3190
Ppil3,1313
Ppil4,4255
Ppil6,4
Ppip5k1,671
Ppip5k2,5595
Ppl,0
Ppm1a,7187
Ppm1b,4406
Ppm1d,1513
Ppm1e,0
Ppm1f,5700
Ppm1g,20660
Ppm1h,3
Ppm1j,8
Ppm1k,252
Ppm1l,4
Ppm1m,1785
Ppm1n,2
Ppme1,2491
Ppox,975
Ppp1ca,1
Ppp1cb,17287
Ppp1cc,5152
Ppp1r10,232
Ppp1r11,2
Ppp1r12a,6082
Ppp1r12b,347
Ppp1r12c,1874
Ppp1r13b,928
Ppp1r13l,137
Ppp1r14a,0
Ppp1r14b,2739
Ppp1r14c,0
Ppp1r14d,0
Ppp1r15a,1369
Ppp1r15b,11106
Ppp1r16a,1152
Ppp1r16b,10729
Ppp1r17,0
Ppp1r18,160
Ppp1r1a,2
Ppp1r1b,0
Ppp1r1c,2
Ppp1r2,3660
Ppp1r2-ps2,1
Ppp1r2-ps3,2
Ppp1r2-ps7,0
Ppp1r2-ps9,0
Ppp1r21,859
Ppp1r26,0
Ppp1r27,2
Ppp1r32,8
Ppp1r35,181
Ppp1r36,6
Ppp1r37,1627
Ppp1r3a,0
Ppp1r3b,1122
Ppp1r3c,0
Ppp1r3d,0
Ppp1r3e,388
Ppp1r3f,15
Ppp1r3fos,35
Ppp1r3g,0
Ppp1r42,0
Ppp1r7,5670
Ppp1r8,6073
Ppp1r9a,2
Ppp1r9b,3297
Ppp2ca,24283
Ppp2cb,3727
Ppp2r1a,8002
Ppp2r1b,6283
Ppp2r2a,12735
Ppp2r2b,137
Ppp2r2c,0
Ppp2r2cos,0
Ppp2r2d,3062
Ppp2r3a,313
Ppp2r3c,1132
Ppp2r3d,58
Ppp2r4,8009
Ppp2r5a,4999
Ppp2r5b,183
Ppp2r5c,3760
Ppp2r5d,5791
Ppp2r5e,2913
Ppp3ca,24670
Ppp3cb,6156
Ppp3cc,1656
Ppp3r1,13593
Ppp3r2,0
Ppp4c,4742
Ppp4r1,7038
Ppp4r1l-ps,60
Ppp4r2,16632
Ppp4r4,0
Ppp5c,7635
Ppp6c,3753
Ppp6r1,9493
Ppp6r2,750
Ppp6r3,9507
Pprc1,11698
Ppt1,2459
Ppt2,0
Pptc7,3941
Ppwd1,1214
Ppy,0
Pqbp1,2621
Pqlc1,872
Pqlc2,410
Pqlc3,846
Pradc1,739
Praf2,922
Pram1,45
Prame,0
Pramef12,0
Pramef17,0
Pramef25,0
Pramef6,0
Pramef8,0
Pramel,0
Pramel1,0
Pramel3,0
Pramel4,0
Pramel5,0
Pramel6,0
Pramel7,0
Prap1,0
Prb1,0
Prc1,2464
Prcc,4444
Prcp,1287
Prdm1,572
Prdm10,1163
Prdm11,123
Prdm12,0
Prdm13,0
Prdm14,0
Prdm15,1506
Prdm16,0
Prdm2,5310
Prdm4,3522
Prdm5,0
Prdm6,0
Prdm8,9
Prdm9,114
Prdx1,21602
Prdx2,4557
Prdx2-rs3,0
Prdx3,4646
Prdx4,2320
Prdx5,1776
Prdx6,11600
Prdx6-ps2,2
Prdx6b,1
Preb,4924
Prelid1,4293
Prelid2,0
Prelp,0
Prep,7257
Prepl,1859
Prex1,2093
Prex2,0
Prf1,613
Prg2,60
Prg3,8
Prg4,5
Prh1,0
Prickle1,1786
Prickle2,0
Prickle3,25
Prickle4,0
Prim1,3522
Prim2,1783
Prima1,0
Primpol,502
Prkaa1,7721
Prkaa2,0
Prkab1,1703
Prkab2,733
Prkaca,1952
Prkaca-ps1,0
Prkacb,7169
Prkag1,1334
Prkag2,643
Prkag2os1,7
Prkag3,9
Prkar1a,15780
Prkar1b,4
Prkar2a,8706
Prkar2b,1413
Prkca,8260
Prkcb,33375
Prkcd,17445
Prkcdbp,0
Prkce,2546
Prkcg,0
Prkch,0
Prkci,5148
Prkcq,0
Prkcsh,9181
Prkcz,3
Prkd1,0
Prkd2,853
Prkd3,0
Prkdc,4215
Prkg1,0
Prkg2,0
Prkra,21
Prkrip1,1672
Prkrir,15159
Prkx,1455
Prl,0
Prl2a1,2
Prl2b1,0
Prl2c1,0
Prl2c2,0
Prl2c3,0
Prl2c5,0
Prl3a1,0
Prl3b1,0
Prl3c1,0
Prl3d1,0
Prl3d2,0
Prl3d3,0
Prl4a1,0
Prl5a1,0
Prl6a1,0
Prl7a1,0
Prl7a2,0
Prl7b1,2
Prl7c1,0
Prl7d1,0
Prl8a1,0
Prl8a2,0
Prl8a6,0
Prl8a8,25
Prl8a9,0
Prlh,0
Prlhr,0
Prlr,0
Prm1,5
Prm2,6
Prm3,1
Prmt1,15457
Prmt10,1008
Prmt2,322
Prmt3,2045
Prmt5,13048
Prmt6,3874
Prmt7,3393
Prmt8,0
Prn,0
Prnd,0
Prnp,119
Prob1,97
Proc,0
Proca1,6
Procr,2
Prodh,1
Prodh2,0
Prok1,0
Prok2,0
Prokr1,0
Prokr2,0
Prol1,0
Prom1,0
Prom2,0
Prop1,0
Prorsd1,863
Pros1,31
Prosc,848
Proser1,2785
Proser2,1
Proser3,190
Prox1,115
Prox2,239
Proz,164
Prp2,0
Prpf18,2052
Prpf19,14453
Prpf3,5901
Prpf31,5890
Prpf38a,3710
Prpf38b,11617
Prpf39,4888
Prpf4,7174
Prpf40a,24167
Prpf40b,717
Prpf4b,14479
Prpf6,4704
Prpf8,49371
Prph,0
Prph2,1
Prpmp5,0
Prps1,6700
Prps1l1,0
Prps1l3,9254
Prps2,3592
Prpsap1,3824
Prpsap2,2142
Prr11,0
Prr12,3671
Prr13,2965
Prr14,721
Prr14l,4086
Prr15,0
Prr15l,0
Prr16,0
Prr18,4
Prr19,0
Prr22,22
Prr23a,0
Prr27,0
Prr3,2
Prr30,0
Prr32,0
Prr33,116
Prr36,16
Prr5,2472
Prr5l,0
Prr7,65
Prr9,0
Prrc1,2415
Prrc2a,0
Prrc2b,23002
Prrc2c,39219
Prrg1,0
Prrg2,184
Prrg3,0
Prrg4,819
Prrt1,0
Prrt2,97
Prrt3,0
Prrt4,0
Prrx1,0
Prrx2,0
Prrxl1,0
Prss1,0
Prss12,0
Prss16,17
Prss2,0
Prss21,0
Prss22,0
Prss23,651
Prss27,0
Prss28,0
Prss29,0
Prss3,0
Prss30,6
Prss32,0
Prss33,0
Prss34,0
Prss35,0
Prss36,272
Prss37,0
Prss38,2
Prss39,0
Prss40,0
Prss41,9
Prss42,16
Prss43,2
Prss44,0
Prss45,0
Prss46,0
Prss47,0
Prss48,0
Prss50,0
Prss51,0
Prss52,0
Prss53,12
Prss54,0
Prss55,2
Prss56,0
Prss57,11
Prss58,0
Prss8,2
Prtg,0
Prtn3,4
Prune,1102
Prune2,27
Prx,219
Ps-modr4,22
Psap,14814
Psapl1,0
Psat1,22877
Psca,2
Psd,914
Psd2,47
Psd3,402
Psd4,4610
Psen1,4730
Psen2,1984
Psenen,905
Psg-ps1,0
Psg16,0
Psg17,0
Psg18,0
Psg19,0
Psg20,0
Psg21,0
Psg22,0
Psg23,0
Psg25,0
Psg26,0
Psg27,0
Psg28,0
Psg29,0
Psip1,16373
Pskh1,1196
Psma1,9112
Psma2,6545
Psma3,7373
Psma4,6121
Psma5,5798
Psma6,13623
Psma7,8730
Psma8,0
Psmb1,7063
Psmb10,1744
Psmb11,0
Psmb2,5016
Psmb3,3716
Psmb4,9437
Psmb5,4289
Psmb5-ps,0
Psmb6,0
Psmb6-ps2,1
Psmb7,8940
Psmb7-ps2,1
Psmb8,0
Psmb9,0
Psmc1,10644
Psmc2,6890
Psmc3,8823
Psmc3ip,1278
Psmc4,6826
Psmc5,6798
Psmc6,11176
Psmd1,12922
Psmd10,1673
Psmd11,10652
Psmd12,9329
Psmd13,3720
Psmd14,7294
Psmd2,19499
Psmd3,7475
Psmd4,6149
Psmd5,5529
Psmd6,6313
Psmd7,13544
Psmd8,9590
Psmd9,2279
Psme1,10152
Psme2,10632
Psme2b,95
Psme3,18785
Psme4,9220
Psmf1,1905
Psmg1,0
Psmg2,2081
Psmg3,1348
Psmg4,766
Psors1c2,0
Pspc1,10041
Psph,4840
Pspn,4
Psrc1,239
Pstk,634
Pstpip1,467
Pstpip2,579
Ptafr,12
Ptar1,1136
Ptbp1,33386
Ptbp2,3626
Ptbp3,20714
Ptcd1,919
Ptcd2,2543
Ptcd3,4827
Ptch1,8653
Ptch2,2
Ptchd1,0
Ptchd2,0
Ptchd3,0
Ptchd4,0
Ptcra,14
Ptdss1,4520
Ptdss2,1541
Pten,6638
Pter,1839
Ptf1a,0
Ptgdr,0
Ptgdr2,7
Ptgds,4
Ptger1,1376
Ptger2,0
Ptger3,6
Ptger4,1573
Ptges,5
Ptges2,874
Ptges3,13746
Ptges3l,66
Ptgfr,0
Ptgfrn,0
Ptgir,7664
Ptgis,468
Ptgr1,0
Ptgr2,2644
Ptgs1,1129
Ptgs2,0
Ptgs2os,0
Ptgs2os2,0
Pth,0
Pth1r,55
Pth2,0
Pth2r,0
Pthlh,0
Ptk2,3194
Ptk2b,1032
Ptk6,0
Ptk7,1787
Ptma,65367
Ptms,2133
Ptn,2
Ptov1,1469
Ptp4a1,2159
Ptp4a2,3913
Ptp4a3,2548
Ptpdc1,0
Ptpla,173
Ptplad1,5952
Ptplad2,5
Ptplb,1912
Ptpmt1,3504
Ptpn1,7876
Ptpn11,14496
Ptpn12,7859
Ptpn13,9
Ptpn14,17
Ptpn18,962
Ptpn2,4998
Ptpn20,0
Ptpn21,459
Ptpn22,513
Ptpn23,4254
Ptpn3,0
Ptpn4,6451
Ptpn5,213
Ptpn6,7556
Ptpn7,4505
Ptpn9,4193
Ptpra,3565
Ptprb,4
Ptprc,16208
Ptprcap,1
Ptprd,0
Ptpre,159
Ptprf,20
Ptprg,0
Ptprh,2
Ptprj,1998
Ptprk,0
Ptprm,0
Ptprn,3
Ptprn2,0
Ptpro,0
Ptprq,0
Ptprr,0
Ptprs,7128
Ptprt,0
Ptprtos,0
Ptpru,12
Ptprv,103
Ptprz1,0
Ptrf,1
Ptrh1,146
Ptrh2,2487
Ptrhd1,216
Pts,816
Pttg1,1853
Pttg1ip,2517
Ptx3,0
Ptx4,0
Puf60,7897
Pum1,1
Pum2,20671
Pura,5679
Purb,34785
Purg,391
Pus1,3918
Pus10,8098
Pus3,2071
Pus7,11026
Pus7l,1510
Pusl1,919
Pvalb,28
Pvr,1235
Pvrl1,3836
Pvrl2,910
Pvrl3,0
Pvrl4,6
Pvt1,2178
Pwp1,8850
Pwp2,6834
Pwwp2a,3408
Pwwp2b,51
Pxdc1,0
Pxdn,0
Pxk,1684
Pxmp2,146
Pxmp4,320
Pxn,4212
Pxt1,0
Pxylp1,1746
Pycard,1024
Pycr1,3498
Pycr2,3378
Pycrl,2255
Pydc3,0
Pydc4,2
Pygb,3967
Pygl,69
Pygm,46
Pygo1,0
Pygo2,2692
Pyhin1,50
Pyroxd1,359
Pyroxd2,0
Pyurf,624
Pyy,0
Pzp,2
Qars,7033
Qdpr,2936
Qk,14931
Qpct,0
Qpctl,555
Qprt,21
Qrfp,0
Qrfpr,0
Qrich1,9087
Qrich2,14
Qrsl1,1445
Qser1,8730
Qsox1,643
Qsox2,1377
Qtrt1,1518
Qtrtd1,4663
R3hcc1,3639
R3hcc1l,1410
R3hdm1,8303
R3hdm2,1803
R3hdm4,1805
R3hdml,0
R74862,65
Rab1,11619
Rab10,13001
Rab10os,584
Rab11a,4691
Rab11b,283
Rab11b-ps1,2
Rab11b-ps2,202
Rab11fip1,3301
Rab11fip2,603
Rab11fip3,1443
Rab11fip4,5708
Rab11fip4os1,29
Rab11fip4os2,1
Rab11fip5,26
Rab12,1895
Rab13,54
Rab14,7429
Rab15,2
Rab17,356
Rab18,3596
Rab19,20
Rab1b,3145
Rab20,1645
Rab21,2922
Rab22a,1092
Rab23,1346
Rab24,2395
Rab25,71
Rab26,1
Rab26os,355
Rab27a,1486
Rab27b,0
Rab28,2446
Rab29,472
Rab2a,4445
Rab2b,752
Rab30,2612
Rab31,1220
Rab32,0
Rab33a,0
Rab33b,627
Rab34,12
Rab35,5498
Rab36,81
Rab37,121
Rab38,0
Rab39,67
Rab39b,2
Rab3a,49
Rab3b,40
Rab3c,0
Rab3d,120
Rab3gap1,2663
Rab3gap2,1941
Rab3il1,17
Rab3ip,905
Rab40b,0
Rab40c,1019
Rab42,0
Rab43,1826
Rab44,0
Rab4a,2
Rab4b,1456
Rab5a,3362
Rab5b,969
Rab5c,3307
Rab6a,7249
Rab6b,79
Rab7,13151
Rab7-ps1,36
Rab8a,4005
Rab8b,9098
Rab9,1868
Rab9b,1
Rab9b-ps1,2
Rabac1,1598
Rabep1,410
Rabep2,2070
Rabepk,869
Rabgap1,2946
Rabgap1l,4896
Rabgef1,2034
Rabggta,852
Rabggtb,7771
Rabif,2082
Rabl2,413
Rabl3,1237
Rabl6,6057
Rac1,12236
Rac2,10809
Rac3,31
Racgap1,4856
Rad1,1431
Rad17,2020
Rad18,1842
Rad21,23294
Rad21l,0
Rad23a,2589
Rad23b,26361
Rad50,2123
Rad51,3761
Rad51ap1,2494
Rad51ap2,0
Rad51b,983
Rad51c,7
Rad51d,847
Rad52,383
Rad54b,480
Rad54l,2188
Rad54l2,7676
Rad9a,0
Rad9b,755
Radil,0
Rae1,5357
Raet1d,133
Raet1e,15
Raf1,5746
Rag1,0
Rag2,0
Rai1,6448
Rai14,234
Rai2,0
Rala,1085
Ralb,1411
Ralbp1,4193
Ralgapa1,5919
Ralgapa2,3224
Ralgapb,3706
Ralgds,1224
Ralgps1,83
Ralgps2,4471
Raly,12807
Ralyl,0
Ramp1,0
Ramp2,146
Ramp3,12
Ran,33099
Ranbp1,0
Ranbp10,1486
Ranbp17,0
Ranbp2,40563
Ranbp3,7175
Ranbp3l,2
Ranbp6,1224
Ranbp9,3668
Rangap1,11014
Rangrf,611
Rap1a,4207
Rap1b,15814
Rap1gap,856
Rap1gap2,3413
Rap1gapos,2
Rap1gds1,3971
Rap2a,658
Rap2b,0
Rap2c,3236
Rapgef1,19998
Rapgef2,965
Rapgef3,96
Rapgef4,0
Rapgef5,0
Rapgef6,4747
Rapgefl1,54
Raph1,3181
Rapsn,4
Rara,1266
Rarb,6
Rarg,273
Rarres1,1
Rarres2,0
Rars,12892
Rars2,1844
Rasa1,4551
Rasa2,3777
Rasa3,280
Rasa4,67
Rasal1,1004
Rasal2,2916
Rasal3,1880
Rasd1,17
Rasd2,0
Rasef,179
Rasgef1a,6
Rasgef1b,50
Rasgef1c,0
Rasgrf1,0
Rasgrf2,276
Rasgrp1,0
Rasgrp2,550
Rasgrp3,18832
Rasgrp4,352
Rasip1,67
Rasl10a,302
Rasl10b,44
Rasl11a,0
Rasl11b,240
Rasl12,22
Rasl2-9,30
Rassf1,1819
Rassf10,0
Rassf2,4876
Rassf3,3636
Rassf4,7789
Rassf5,3498
Rassf6,381
Rassf7,329
Rassf8,63
Rassf9,0
Raver1,3519
Raver1-fdx1l,1
Raver2,0
Rax,0
Rb1,3839
Rb1cc1,3304
Rbak,810
Rbakdn,0
Rbbp4,3539
Rbbp5,3965
Rbbp6,16175
Rbbp7,31338
Rbbp8,3069
Rbbp8nl,0
Rbbp9,25
Rbck1,4383
Rbfa,1912
Rbfox1,0
Rbfox2,0
Rbfox3,1
Rbks,110
Rbl1,1634
Rbl2,560
Rbm10,4297
Rbm11,0
Rbm12,6317
Rbm12b1,738
Rbm12b2,706
Rbm14,3143
Rbm14-rbm4,0
Rbm15,2423
Rbm15b,2933
Rbm17,14471
Rbm18,1457
Rbm19,4624
Rbm20,5
Rbm22,4938
Rbm24,0
Rbm25,24490
Rbm26,12239
Rbm27,12665
Rbm28,6467
Rbm3,16188
Rbm31y,0
Rbm33,4293
Rbm34,4307
Rbm38,7218
Rbm39,22261
Rbm3os,24
Rbm4,81
Rbm41,1202
Rbm42,3902
Rbm43,511
Rbm44,3
Rbm45,5087
Rbm46,0
Rbm46os,0
Rbm47,1525
Rbm48,694
Rbm4b,779
Rbm5,4095
Rbm6,7005
Rbm6-ps1,31
Rbm7,6727
Rbm8a,7453
Rbms1,2196
Rbms2,1787
Rbms3,0
Rbmx,3204
Rbmx2,1134
Rbmx2-ps,1
Rbmxl1,4090
Rbmxl2,0
Rbmy,0
Rbp1,4
Rbp2,6
Rbp3,0
Rbp4,44
Rbp7,0
Rbpj,15310
Rbpjl,2
Rbpms,1134
Rbpms2,30
Rbpsuh-ps2,0
Rbsn,3377
Rbx1,2842
Rc3h1,10998
Rc3h2,4551
Rcan1,1405
Rcan2,0
Rcan3,291
Rcbtb1,5478
Rcbtb2,6640
Rcc1,10521
Rcc2,17799
Rccd1,563
Rce1,1527
Rchy1,956
Rcl1,7310
Rcn1,2690
Rcn2,3520
Rcn3,56
Rcor1,5197
Rcor2,1897
Rcor3,546
Rcsd1,2062
Rcvrn,0
Rd3,34
Rd3l,0
Rdh1,10
Rdh10,419
Rdh11,2605
Rdh12,216
Rdh13,2379
Rdh14,584
Rdh16,0
Rdh18-ps,0
Rdh19,0
Rdh5,0
Rdh7,0
Rdh8,0
Rdh9,6
Rdm1,487
Rdx,28247
Rec114,27
Rec8,0
Reck,212
Recql,1499
Recql4,1558
Recql5,1059
Redrum,0
Reep1,10
Reep2,25
Reep3,5717
Reep4,2030
Reep5,2148
Reep6,1686
Reg1,0
Reg2,0
Reg3a,0
Reg3b,0
Reg3d,0
Reg3g,0
Reg4,0
Rel,6310
Rela,4557
Relb,3523
Rell1,920
Rell2,17
Reln,0
Relt,1517
Rem1,11
Rem2,16
Ren1,6
Ren2,0
Renbp,1582
Rep15,0
Repin1,1591
Reps1,4881
Reps2,0
Rer1,4585
Rere,73
Rerg,0
Rergl,0
Resp18,0
Rest,4168
Ret,0
Retn,0
Retnla,0
Retnlb,0
Retnlg,0
Retsat,1054
Rev1,3040
Rev3l,4538
Rex2,0
Rexo1,4041
Rexo2,4353
Rexo4,3751
Rfc1,6761
Rfc2,4393
Rfc3,2336
Rfc4,2379
Rfc5,5622
Rfesd,230
Rffl,1080
Rfk,1725
Rfng,1124
Rfpl3s,0
Rfpl4,0
Rfpl4b,0
Rft1,1313
Rftn1,10877
Rftn2,201
Rfwd2,2197
Rfwd3,6907
Rfx1,1310
Rfx2,65
Rfx3,0
Rfx4,2
Rfx5,1155
Rfx6,0
Rfx7,18134
Rfx8,0
Rfxank,471
Rfxap,1859
Rgag1,0
Rgag4,2
Rgcc,49
Rgl1,2048
Rgl2,1
Rgl3,0
Rgma,0
Rgmb,117
Rgn,0
Rgp1,2466
Rgr,0
Rgs1,1272
Rgs10,173
Rgs11,0
Rgs12,374
Rgs13,30083
Rgs14,207
Rgs16,450
Rgs17,0
Rgs18,0
Rgs19,3522
Rgs2,535
Rgs20,2
Rgs21,0
Rgs22,0
Rgs3,223
Rgs4,0
Rgs5,0
Rgs6,0
Rgs7,1
Rgs7bp,0
Rgs8,0
Rgs9,159
Rgs9bp,72
Rgsl1,2
Rhag,0
Rhbdd1,873
Rhbdd2,955
Rhbdd3,812
Rhbdf1,5124
Rhbdf2,446
Rhbdl1,116
Rhbdl2,0
Rhbdl3,89
Rhbg,0
Rhcg,0
Rhd,10
Rheb,5365
Rhebl1,335
Rhno1,1072
Rho,2
Rhoa,14164
Rhob,5662
Rhobtb1,8
Rhobtb2,6098
Rhobtb3,1597
Rhoc,30
Rhod,119
Rhof,7388
Rhog,2779
Rhoh,722
Rhoj,0
Rhoq,4784
Rhot1,5121
Rhot2,2235
Rhou,642
Rhov,4
Rhox1,0
Rhox10,0
Rhox11,0
Rhox12,0
Rhox13,0
Rhox2a,0
Rhox2b,2
Rhox2c,0
Rhox2d,0
Rhox2e,0
Rhox2f,1
Rhox2g,0
Rhox2h,476
Rhox3a,0
Rhox3a2,0
Rhox3b-ps,0
Rhox3c,1
Rhox3e,0
Rhox3f,0
Rhox3g,0
Rhox3h,0
Rhox4a,0
Rhox4a2,0
Rhox4b,1
Rhox4c,0
Rhox4d,0
Rhox4e,0
Rhox4f,0
Rhox4g,0
Rhox5,0
Rhox6,0
Rhox7-ps,0
Rhox7a,0
Rhox7b,0
Rhox8,0
Rhox9,0
Rhpn1,0
Rhpn2,13
Rian,0
Ribc1,199
Ribc2,0
Ric1,6754
Ric3,0
Ric8,2994
Ric8b,809
Rictor,3546
Rif1,15607
Riiad1,6
Rilp,9
Rilpl1,434
